orf_name	Length	Mol_weight	PI
932436-934332(-)_1	631	69121.89	7.5294
935329-938383(+)_1	1017	116985.2	8.2655
938407-940405(-)_1	665	77709.92	9.3106
942771-943800(+)_1	342	39295.84	4.6314
943999-946375(-)_1	791	87576.46	7.311
946692-948771(-)_1	692	80120.97	7.3707
950657-952238(+)_1	526	56906.98	8.9915
952817-954713(+)_1	631	69704.89	8.1808
954789-955278(-)_1	162	18811.73	9.5045
955721-956453(+)_1	243	27963.85	4.2815
956748-958326(+)_1	525	57809.07	8.945
958724-960305(-)_1	526	61282.0	6.3351
960842-963023(-)_1	726	83519.44	5.2753
963344-964211(-)_1	288	31452.05	4.8604
966367-969355(-)_1	995	114367.1	7.7906
969604-971713(-)_1	702	80598.4	9.1674
972154-972757(+)_1	200	22749.01	8.8367
972986-974192(+)_1	401	45555.68	4.8481
974334-974766(-)_1	143	15471.68	4.3849
975354-977166(-)_1	603	67344.97	4.3874
977637-980328(-)_1	896	100988.19	7.2962
980944-982591(-)_1	548	60052.5	10.2446
982941-985437(+)_1	831	92332.66	7.766
985894-987454(+)_1	519	56680.68	6.9037
987723-989088(-)_1	454	49476.87	5.3876
989238-989615(+)_1	42	5121.99	12.0839
992129-993704(+)_1	524	61211.24	7.485
995452-997003(+)_1	516	56232.33	5.8369
997238-998879(+)_1	546	61008.78	7.6499
1002354-1004502(+)_1	715	81545.52	9.1748
1005283-1006141(+)_1	285	33323.91	8.984
1006900-1008667(+)_1	588	69077.07	9.6073
1011132-1012185(-)_1	350	38862.74	6.6537
1598-2024(-)_1	141	15782.02	3.927
4494-4713(+)_1	19	2242.55	5.9262
5124-5739(+)_1	204	24385.24	9.4732
5741-5996(+)_1	11	1420.69	5.5494
5996-6314(+)_1	105	12366.01	5.6176
7089-7398(-)_1	102	10917.36	7.3119
7399-7931(+)_1	107	12560.1	12.0863
9190-9667(-)_1	158	18319.62	4.6052
9667-9859(-)_1	25	2826.22	8.6188
9861-10866(-)_1	334	38971.58	6.1314
11710-13567(+)_1	618	68923.85	5.4594
14420-15812(-)_1	463	53356.33	7.6148
17108-18878(+)_1	589	68469.55	5.1314
20797-21064(-)_1	33	4136.98	10.9471
22873-24727(+)_1	617	68012.24	5.1274
26235-27657(-)_1	473	54516.86	7.2817
28927-30697(+)_1	589	68529.64	5.0895
32654-33782(+)_1	375	41874.15	8.61
34402-35704(+)_1	433	48901.77	8.5748
35967-36900(+)_1	310	35038.92	10.014
37527-38562(+)_1	344	39140.19	9.872
38844-39786(+)_1	313	34069.61	4.1178
40286-44720(-)_1	1477	167224.64	7.2818
45788-46589(+)_1	266	30619.9	10.7464
47529-48696(+)_1	388	40603.62	4.4849
49012-50746(-)_1	577	66817.04	7.6835
50848-51811(+)_1	320	36141.71	7.2126
52013-53672(+)_1	552	62704.32	8.5284
53721-54195(-)_1	157	17602.24	5.0351
54375-57573(+)_1	1065	121227.62	7.3081
58226-58718(+)_1	163	18619.92	6.7115
58944-59397(+)_1	13	1706.04	10.8826
59746-65650(-)_1	1967	224727.66	6.8038
65945-70115(-)_1	1389	158659.56	5.0031
70827-71424(+)_1	198	22310.08	9.4201
71738-72470(+)_1	243	27755.03	7.1616
72725-74843(-)_1	705	81111.31	6.7841
75637-77893(+)_1	751	85646.16	6.3863
78211-79516(+)_1	434	49986.75	7.3801
79720-80506(+)_1	261	29985.4	8.7699
80716-83158(+)_1	813	92066.61	5.6838
83383-84988(-)_1	534	60231.03	6.9582
86656-89758(+)_1	1033	117586.5	4.691
90149-91250(+)_1	366	41028.64	10.0068
92671-92743(-)_1	8	1008.2	10.0
92996-94436(+)_1	479	53458.41	7.5
94710-96024(-)_1	437	46784.08	6.5827
97703-98486(+)_1	260	28631.19	4.4163
98659-99979(-)_1	439	51167.45	7.0242
100605-101205(-)_1	199	23024.11	10.5195
103312-105661(+)_1	782	89372.85	5.1534
107369-108731(-)_1	453	50655.17	9.9604
110033-110801(-)_1	255	28767.1	4.7908
111071-111791(-)_1	239	26844.74	7.2113
112481-114272(+)_1	596	66927.42	7.1365
114671-116978(+)_1	768	86990.89	7.5366
117448-118732(+)_1	427	47027.92	7.7376
118975-119416(-)_1	146	16145.67	11.2747
120201-121899(+)_1	565	63627.7	7.0106
123018-125982(+)_1	987	107806.1	6.4468
126708-127572(+)_1	287	32879.4	6.247
128067-130752(+)_1	894	101973.74	8.397
131128-133486(+)_1	785	88817.07	9.6955
133969-134254(+)_1	16	1958.46	12.6808
134734-135436(+)_1	233	26772.65	8.9824
135685-136885(-)_1	399	44615.08	6.0541
138522-142029(+)_1	1168	132715.52	6.2068
142063-142750(-)_1	228	25476.18	6.5779
143215-144148(+)_1	310	34362.53	10.4564
144395-144809(-)_1	137	15559.84	10.3738
145798-147361(+)_1	520	58583.74	4.3044
147760-149338(-)_1	525	61924.63	9.0713
149711-151591(-)_1	426	48721.64	9.2789
149711-149912(-)_1	54	6395.15	4.1766
152021-153899(-)_1	621	67839.59	9.4781
154480-155830(+)_1	449	51237.16	8.9571
155894-156788(-)_1	297	35023.96	9.7738
157720-159598(+)_1	625	69694.32	9.0322
159862-160672(+)_1	269	29912.71	10.8198
160937-164192(-)_1	1084	124139.27	5.1851
165724-171850(-)_1	2041	235294.91	8.5994
172095-173925(+)_1	609	70521.82	9.7107
174040-174373(-)_1	110	12348.6	10.9195
174748-175974(-)_1	55	6723.92	9.9406
177099-178053(+)_1	317	35857.24	5.1028
178128-179529(-)_1	466	54319.06	6.6629
179880-181341(-)_1	486	55069.97	4.5302
181801-183037(+)_1	411	45183.88	8.038
183319-183634(+)_1	104	11231.89	4.423
183739-184669(-)_1	309	34409.62	4.8463
184914-185700(+)_1	261	28701.62	9.0605
185801-186107(-)_1	101	11996.64	8.4526
186418-187291(-)_1	290	33483.95	4.9573
187695-190536(-)_1	946	102030.95	6.7364
190805-191252(-)_1	148	17325.63	6.5967
191683-192973(+)_1	429	49784.55	8.6738
193266-193944(+)_1	225	26200.92	6.8614
194194-196564(+)_1	789	89731.83	5.44
196675-198955(-)_1	759	87810.92	7.2288
199274-201728(-)_1	817	95295.88	5.1532
202276-203947(+)_1	556	62397.5	8.1097
204252-206730(+)_1	825	92139.41	4.2103
206833-207574(-)_1	246	27616.78	8.4381
208484-210287(+)_1	600	68060.83	7.0239
210614-211850(+)_1	411	45848.16	5.7838
212540-213539(+)_1	332	35716.65	6.915
214119-215931(-)_1	603	65832.26	7.6109
218098-219637(+)_1	512	53529.16	4.6959
221176-221494(+)_1	105	12657.76	10.2295
222155-222572(+)_1	138	14860.87	6.096
223358-224360(+)_1	333	35714.01	5.3707
224487-228138(-)_1	1216	137477.73	6.4196
228688-228790(-)_1	18	1921.11	5.3422
228979-230812(-)_1	610	70478.68	7.4157
231877-232348(+)_1	156	18323.01	9.0683
232514-233264(+)_1	249	28625.61	9.0796
233511-235593(-)_1	693	77250.26	4.8838
236202-238767(-)_1	854	94909.32	9.5755
239044-241021(+)_1	658	75813.21	9.0586
241354-242761(-)_1	468	54180.29	7.961
243408-244788(+)_1	459	51758.24	10.0938
245085-246576(+)_1	496	55070.85	7.0613
246741-247287(-)_1	181	21543.55	6.8693
247609-247951(-)_1	113	12212.15	10.002
248164-249646(+)_1	493	56010.02	8.7877
249747-249951(-)_1	15	1672.05	6.9676
250142-251234(+)_1	363	42467.93	6.3849
251286-252657(-)_1	456	51705.89	7.7325
253043-253877(-)_1	277	31952.17	10.1899
254198-256142(+)_1	647	74384.1	9.2569
256973-258350(+)_1	458	52744.11	7.2851
258667-260119(+)_1	483	53616.38	8.6992
260453-261600(-)_1	187	21408.25	11.8696
262322-264290(-)_1	655	71407.19	10.2561
265087-266116(+)_1	342	39431.45	7.2082
266565-267519(+)_1	317	37210.7	7.4039
267825-269499(-)_1	557	63642.04	9.335
270113-276695(+)_1	2193	241157.49	5.0998
277079-279599(+)_1	839	96680.6	5.2801
279725-281150(-)_1	474	55530.93	9.4807
281564-287168(-)_1	1867	209901.76	6.5361
288542-289073(+)_1	9	1133.43	5.55
289698-290600(+)_1	147	16675.41	10.8682
291073-291808(-)_1	244	26864.95	9.9509
292494-293217(-)_1	240	27471.4	8.3337
293585-294431(+)_1	281	32669.47	10.0887
295976-298511(+)_1	844	94201.77	9.0893
298701-301230(+)_1	842	96157.42	10.209
301702-303208(+)_1	501	57418.11	9.3263
303242-303713(-)_1	156	18708.74	5.6072
304144-305986(+)_1	613	69727.71	8.2841
306076-307087(-)_1	336	38868.74	6.1028
307414-308290(-)_1	291	33184.26	10.6044
308455-309052(-)_1	198	22810.91	6.1608
309447-310890(+)_1	480	54632.0	9.5888
311157-311886(+)_1	242	27625.26	4.9075
311925-312825(-)_1	299	34647.76	7.1532
313128-314562(+)_1	477	55345.11	8.7857
315752-317255(+)_1	500	54474.26	5.1741
317647-318889(+)_1	413	47043.77	8.9675
319018-319090(-)_1	4	534.63	5.55
319959-320409(+)_1	149	16632.12	4.4955
321238-325774(-)_1	1511	170942.96	6.7096
327313-328468(-)_1	384	44967.26	9.182
329426-330404(-)_1	325	36365.13	9.4399
331167-332067(+)_1	299	33397.81	7.7065
332506-333853(-)_1	448	52108.35	6.1984
334195-335075(+)_1	201	23736.41	8.4397
335351-335948(+)_1	198	22785.37	7.2439
336169-337357(-)_1	395	46014.63	6.9804
337845-339198(-)_1	450	49086.03	8.5592
339761-341009(+)_1	415	47365.02	8.293
341327-341627(+)_1	99	11330.67	7.1037
341991-342291(-)_1	99	11398.84	4.109
342582-344979(+)_1	798	92880.68	7.853
345250-347323(+)_1	690	78758.04	9.548
350310-351978(-)_1	555	62777.89	9.9653
352392-353016(-)_1	207	24059.69	10.7597
353271-356280(-)_1	1002	116095.12	8.9408
356510-357461(+)_1	316	36271.26	9.3289
357834-358350(+)_1	171	18852.36	8.9921
358694-359168(-)_1	157	17036.24	6.4926
360118-362962(+)_1	947	102166.88	4.6971
363992-364487(+)_1	30	3798.44	9.1063
364175-364505(+)_1	109	12607.64	8.9591
364635-365481(-)_1	281	31891.63	6.3831
366170-368642(-)_1	823	91947.18	9.3749
369271-370021(-)_1	249	28760.23	7.8988
370800-372504(+)_1	567	64863.9	8.1264
372764-374978(+)_1	737	84321.25	9.2559
375352-376549(+)_1	398	41681.64	7.6607
376932-377685(+)_1	250	29508.95	9.5124
377964-379425(-)_1	486	55882.0	4.7356
380767-381505(+)_1	245	27730.44	9.241
381617-383585(-)_1	655	74000.33	5.067
383976-387231(+)_1	1084	124949.01	5.3816
388330-388849(+)_1	172	19121.07	10.4167
389281-391147(-)_1	621	72583.46	10.1238
391488-393993(-)_1	834	96381.58	6.9489
394641-395751(+)_1	369	43150.63	8.6179
395724-397194(-)_1	489	53297.42	6.6774
397998-402006(+)_1	1335	150969.76	9.3169
402905-403940(-)_1	344	39072.42	5.969
404635-405781(+)_1	381	42066.14	9.0731
406079-406445(-)_1	121	13583.02	10.9558
406803-410484(+)_1	1226	137069.21	7.6013
410713-411775(-)_1	353	40395.95	4.4207
412086-412656(+)_1	189	21702.65	4.7843
413781-415968(-)_1	728	83015.57	8.7365
416404-418990(+)_1	861	98408.12	8.1985
419116-420883(-)_1	588	67337.57	6.2413
421659-425172(+)_1	1170	132030.88	4.7811
425519-427340(+)_1	606	70532.62	10.0809
427691-428732(-)_1	346	38769.67	4.2164
429104-430493(+)_1	462	52569.25	5.9182
430712-431483(-)_1	256	29694.12	4.8803
431690-432815(+)_1	374	43985.83	5.0469
433286-434744(+)_1	485	53896.44	9.3207
435307-436858(+)_1	516	57528.18	8.9252
438047-440282(-)_1	744	82354.42	8.4836
440543-441572(-)_1	342	36679.6	9.0979
442328-443216(-)_1	61	7265.67	10.8847
443780-445508(-)_1	575	64708.52	7.5771
445853-447896(-)_1	680	77048.93	4.7219
449141-451232(+)_1	696	76888.08	8.7112
452654-453461(+)_1	268	30320.73	9.5523
453692-457304(-)_1	1203	135718.69	7.5393
458418-458610(-)_1	8	1134.36	3.7498
459129-460110(-)_1	326	36269.72	9.865
460777-461731(-)_1	317	35541.23	9.5977
465908-466652(-)_1	247	27687.49	9.7464
468031-468769(-)_1	245	26473.77	4.27
468835-469060(+)_1	25	2871.43	10.4997
469199-469622(-)_1	140	15774.89	4.3751
470184-472002(+)_1	605	69447.44	5.2906
472464-475266(+)_1	933	104944.28	6.3936
475566-475914(+)_1	115	12955.19	10.2973
476376-479085(-)_1	902	104341.51	7.89
479611-482980(-)_1	1122	129575.55	6.8364
484756-485962(-)_1	401	45216.37	8.2148
486409-488653(+)_1	747	81830.02	7.4602
489315-490491(-)_1	391	45046.53	7.3677
491312-494972(+)_1	1219	137499.01	5.2909
495301-495718(-)_1	138	15838.25	10.6929
496857-497691(-)_1	277	30832.49	5.4019
500259-500933(+)_1	43	4805.48	8.586
501237-503730(-)_1	830	93541.19	5.3963
504632-508007(+)_1	1124	125675.74	8.2788
508278-510525(+)_1	748	86281.05	8.1369
510880-513982(+)_1	1033	114761.38	8.6935
514128-515769(-)_1	546	60201.95	8.2723
516275-517706(+)_1	476	53691.17	5.1263
518948-520061(+)_1	370	41623.88	6.1333
520551-521988(+)_1	478	54414.78	5.8985
522674-522875(+)_1	6	708.93	5.55
523135-523759(-)_1	207	23633.29	8.912
523959-525054(+)_1	364	41807.53	7.413
525355-526570(+)_1	404	45073.84	4.7126
527076-530319(-)_1	1080	119798.46	8.8581
531788-533201(-)_1	470	53813.61	9.4507
533447-533990(+)_1	180	20835.88	6.235
534183-535593(+)_1	469	54562.5	7.7643
535839-537711(+)_1	623	72132.66	8.4076
537811-541357(-)_1	1181	135823.36	6.3009
541651-542179(+)_1	175	20194.5	7.2384
542374-542656(-)_1	93	10744.25	10.4011
542472-542925(-)_1	89	10259.95	9.96
542961-544128(+)_1	388	44437.44	8.3764
544356-547563(+)_1	1068	123051.38	6.6647
547815-548832(+)_1	338	37551.63	9.0121
549152-550178(+)_1	341	39964.09	7.0437
550435-551359(+)_1	307	33313.57	9.6951
551517-552288(-)_1	256	29819.19	5.5158
552645-553554(-)_1	302	35155.97	9.4856
553861-554323(+)_1	153	17120.47	5.0498
554489-554995(-)_1	102	11442.22	4.7022
556440-557541(+)_1	366	41559.82	10.4807
557977-558889(+)_1	303	33959.33	4.5823
558991-559549(+)_1	185	20879.51	4.9033
559712-561125(-)_1	470	54320.94	4.5603
561324-562206(-)_1	293	33422.12	5.015
562665-564366(+)_1	566	64540.47	4.5189
564921-565545(+)_1	18	2353.82	11.0599
566508-566590(+)_1	9	1190.39	9.849
567156-568839(+)_1	560	65574.29	5.1158
568984-569470(-)_1	161	18554.96	6.7439
569892-571935(-)_1	680	74028.69	6.5569
572126-572293(+)_1	11	1202.52	10.8004
572879-574013(-)_1	377	40631.06	4.118
574346-575456(-)_1	369	42207.08	5.9277
576071-577217(+)_1	381	42866.43	8.37
577798-579175(+)_1	458	50048.68	9.5697
579318-581160(-)_1	613	70454.78	8.5213
581438-581870(-)_1	143	16674.23	5.237
582083-583823(+)_1	579	65587.21	5.4971
584186-585554(+)_1	455	51144.99	6.6205
585708-587043(-)_1	444	50315.2	8.4008
587311-588349(+)_1	345	38171.26	8.7601
588602-590249(-)_1	548	60256.03	8.9838
590495-593153(+)_1	885	102940.0	4.8398
593350-595660(-)_1	769	86844.89	8.3036
596749-597622(-)_1	290	33846.18	4.7966
597818-598142(+)_1	107	12205.43	8.8223
598216-601912(-)_1	1231	139454.91	7.629
602133-602328(-)_1	9	1131.55	11.8223
602594-605792(+)_1	1065	122646.0	5.7892
606354-606937(-)_1	108	11784.98	10.2602
607197-607620(+)_1	140	16116.63	11.0519
607904-608432(+)_1	24	3050.65	9.1035
608626-609151(-)_1	174	19719.62	10.5519
609755-610619(+)_1	287	31693.7	5.8423
610986-613809(-)_1	940	104052.91	5.4298
614376-616962(-)_1	861	98914.84	6.3808
617470-618802(+)_1	443	49956.9	6.2661
618846-619473(-)_1	208	24550.37	7.9663
619878-621168(+)_1	429	48989.58	5.096
622812-623700(+)_1	295	32733.28	4.8448
623973-624981(-)_1	335	37733.69	4.9461
625455-627150(+)_1	564	65701.49	8.7144
627407-630068(-)_1	886	100968.49	6.5344
630411-631074(+)_1	220	24832.83	9.0531
631445-632393(+)_1	315	36684.44	9.6085
632911-636007(+)_1	1031	115652.39	9.4809
636661-637492(+)_1	276	31714.34	8.9621
638041-645514(+)_1	2490	286683.49	7.3692
645764-647000(+)_1	411	44973.23	4.6311
649633-651112(+)_1	492	56469.92	6.6938
651808-653125(-)_1	438	50638.63	7.975
653676-653748(-)_1	4	534.63	5.55
655637-657293(-)_1	551	61294.63	6.6199
659340-662967(+)_1	1208	138675.93	8.0146
663498-664680(+)_1	393	43282.39	6.6801
665214-666576(+)_1	453	51909.01	9.6504
667360-668398(+)_1	345	38763.26	5.4983
668494-669481(-)_1	328	36505.62	10.4137
669971-671024(+)_1	350	39270.37	6.5108
671201-671789(-)_1	195	22913.35	7.7601
672265-673092(+)_1	35	4024.7	10.3635
673302-674538(-)_1	411	46160.83	5.9296
674876-675026(+)_1	2	335.42	5.55
675346-676147(+)_1	266	30465.64	7.4277
676521-679302(+)_1	926	104969.09	4.8391
679640-681362(+)_1	573	64912.69	5.4263
682171-682245(+)_1	10	1081.37	7.7994
682454-683912(-)_1	485	53391.69	6.3988
684660-685563(-)_1	300	33841.9	10.1991
685884-687039(+)_1	384	44741.03	8.2294
687226-689416(-)_1	729	83913.37	9.1421
689822-690569(+)_1	248	27738.1	9.3861
691779-693438(-)_1	552	64047.47	5.4922
694649-696368(+)_1	572	64494.23	5.9176
696641-696893(-)_1	83	10004.39	11.0766
697285-697426(-)_1	1	149.21	5.55
697592-698507(-)_1	304	34971.12	7.092
698790-700074(-)_1	427	48672.97	4.4386
701856-702378(+)_1	173	18945.05	9.2642
702997-703609(-)_1	203	23847.76	10.9228
704002-705385(-)_1	460	53014.16	4.4516
705748-706165(+)_1	51	6087.92	6.8461
706484-707123(+)_1	212	23269.76	6.4651
707446-709297(-)_1	616	70427.82	6.7755
709760-711629(-)_1	622	68032.8	7.0161
713079-714483(+)_1	467	53503.0	7.4036
715410-716166(+)_1	251	28921.63	6.1428
717955-720118(+)_1	720	80215.09	4.3549
722482-725191(+)_1	902	103273.21	5.107
725684-727658(-)_1	657	74639.86	9.9223
727950-729540(-)_1	529	60422.15	7.14
729889-731209(-)_1	439	48907.44	4.8525
731963-736193(+)_1	1409	161998.63	5.9641
736627-737257(+)_1	209	23152.45	5.9926
737532-737880(-)_1	115	13519.99	11.6592
738114-738900(-)_1	261	30140.19	6.4126
739337-739811(+)_1	157	17943.06	4.5286
739952-741455(+)_1	500	56102.97	4.8921
743503-743662(+)_1	4	518.63	12.5
743962-744160(+)_1	27	3068.56	7.1988
745903-746269(+)_1	77	8593.98	6.8459
746503-748237(+)_1	577	65343.87	10.627
748486-749089(+)_1	200	22528.6	6.8651
749207-750521(-)_1	437	48185.32	4.85
750718-751384(-)_1	221	25492.09	10.7865
751653-753723(+)_1	689	78465.26	6.1245
753770-754748(-)_1	325	36602.8	4.6762
754982-756395(+)_1	470	52601.51	6.0657
756452-758426(-)_1	657	75898.57	7.2044
758618-759656(+)_1	345	39168.12	4.9887
759989-762296(-)_1	768	85458.73	5.3749
762821-763079(+)_1	8	953.14	10.369
763377-764181(+)_1	267	30400.27	7.8196
764669-769280(+)_1	1536	175251.23	5.4437
769816-772012(+)_1	731	82980.13	7.1675
772258-773557(-)_1	432	49902.5	8.4868
773782-774326(+)_1	71	8191.55	4.5702
774522-775014(-)_1	163	18695.86	4.2497
775190-779444(+)_1	1417	161632.83	5.2339
779608-781579(-)_1	656	74274.19	6.2869
781908-783015(+)_1	368	40078.65	8.5449
784658-785576(+)_1	305	32817.87	7.15
785829-786309(-)_1	159	18761.32	9.3344
787204-789837(-)_1	637	73139.54	9.2074
792138-792612(-)_1	67	7862.19	7.2649
792613-792988(+)_1	124	13163.07	5.6231
796684-796801(+)_1	2	278.32	3.8497
798061-799213(-)_1	383	46015.33	9.7894
540-993(-)_1	150	16328.16	4.6671
1675-1993(+)_1	105	12131.65	4.2698
2784-3327(+)_1	180	21076.33	9.0981
4180-4543(-)_1	120	12842.72	6.4582
5172-5301(-)_1	7	844.08	10.0
5296-5893(-)_1	53	6342.71	4.3699
5955-6321(-)_1	39	4291.98	5.4908
6936-7119(-)_1	13	1567.84	8.7982
8581-10216(-)_1	544	59493.92	8.8217
11293-11401(-)_1	16	1842.18	8.6195
11403-11727(-)_1	107	11339.97	6.8665
11939-12008(+)_1	8	1085.33	11.1404
12013-12184(+)_1	10	1114.47	8.0
13079-13451(-)_1	8	897.06	9.15
15038-15236(-)_1	4	495.61	8.0
15241-15406(-)_1	27	3252.97	9.0157
16085-16982(+)_1	298	31852.87	5.6988
17650-18673(+)_1	340	38500.5	7.4989
19011-20427(-)_1	471	52378.4	5.1462
22212-23352(+)_1	379	41292.01	5.7167
23945-28454(-)_1	1502	168688.52	7.259
29475-31542(-)_1	688	79197.99	7.3738
1569-2265(+)_1	231	27080.96	5.2848
3104-5219(-)_1	704	82224.43	8.0667
5714-7136(+)_1	473	52005.18	8.4426
7624-8875(+)_1	416	49442.46	9.5
11007-11310(-)_1	29	3341.94	5.9443
12068-14396(+)_1	775	89153.75	7.9081
14575-15424(-)_1	282	32040.92	8.8792
16418-18014(-)_1	531	60415.5	9.4988
20695-22930(+)_1	744	84109.52	5.0222
22931-23177(+)_1	15	1749.16	7.9981
23173-23509(+)_1	30	3564.41	11.0793
24811-26278(-)_1	488	57018.91	5.9812
26301-26682(-)_1	117	13332.88	4.5228
864-1227(-)_1	120	12842.72	6.4582
1432-1642(+)_1	49	5600.65	10.7272
4396-5062(-)_1	221	24928.33	5.569
5467-6364(+)_1	298	31852.87	5.6988
7032-8055(+)_1	340	38500.5	7.4989
8768-9140(+)_1	123	13929.03	4.8139
10033-10243(-)_1	16	1827.3	9.1456
10251-11103(-)_1	283	29513.34	8.585
12269-13901(-)_1	543	60766.98	8.336
15679-15913(-)_1	2	246.32	5.55
15945-15993(-)_1	7	756.92	10.0
15994-17560(-)_1	521	52984.7	4.1521
19613-21167(-)_1	473	48276.78	4.3411
5497-5695(+)_1	20	2539.11	9.1778
5977-6601(+)_1	207	23171.75	10.4011
6616-7975(+)_1	86	9654.46	11.6345
11067-11511(+)_1	147	16757.48	7.1985
1-190(+)_1	24	2970.55	11.3762
430-598(+)_1	19	2298.51	6.0391
1260-3078(+)_1	605	67023.63	9.6252
4941-5088(-)_1	15	1638.94	4.1808
5078-5384(-)_1	71	8636.29	6.4371
8408-10076(+)_1	555	63850.98	9.7099
12934-13255(+)_1	106	11848.19	10.6762
2-353(-)_1	4	456.56	7.0004
922-1285(-)_1	120	12582.26	3.6784
1286-1697(+)_1	25	3088.63	9.2736
3776-5321(+)_1	514	52402.07	4.16
5322-5370(+)_1	7	756.92	10.0
5402-5636(+)_1	2	246.32	5.55
6517-7828(+)_1	436	48598.51	7.0701
8382-9423(+)_1	346	39091.11	6.1844
2191-2782(+)_1	196	21561.59	5.3013
3585-4182(+)_1	198	22022.89	7.2767
4674-6111(-)_1	478	55415.49	6.3066
7660-8020(-)_1	24	2633.12	4.1808
8085-8382(-)_1	17	1835.12	3.9274
9337-10222(+)_1	23	2734.21	12.5083
6429-6735(+)_1	101	11789.54	8.9765
537-1491(-)_1	317	36128.59	7.857
2104-4462(+)_1	785	90507.02	7.9529
5943-7689(-)_1	581	67688.0	4.8781
8470-9415(+)_1	56	6885.05	7.8864
705-1302(-)_1	198	22206.03	4.2931
1344-1773(-)_1	142	16537.52	10.2545
2135-2513(+)_1	125	13774.89	8.0832
2619-2994(+)_1	124	13925.25	8.6322
2999-3209(+)_1	2	206.26	5.55
3481-6019(-)_1	845	94081.76	5.403
7339-8293(-)_1	317	35979.5	8.3374
8891-9242(+)_1	15	1556.72	3.8497
3935-4052(+)_1	12	1348.68	8.0319
4048-4237(+)_1	36	4370.15	10.1129
6611-9095(+)_1	78	9185.28	9.5596
1889-2012(-)_1	14	1478.77	5.55
2013-2364(-)_1	116	14037.04	10.7463
565-2377(+)_1	603	68399.72	8.7346
3103-3958(+)_1	284	31195.96	6.2155
58-1186(+)_1	375	41587.12	5.9135
2228-2849(+)_1	206	22209.07	4.4595
2-392(+)_1	41	4794.96	12.9847
2-317(-)_1	29	3620.26	8.953
0-1074(-)_1	357	38185.63	6.8939
603-1620(-)_1	274	29923.5	7.8546
1-1552(-)_1	32	3554.15	8.0142
1-1360(-)_1	38	4260.95	13.1047
