orf_name	Length	Mol_weight	PI
164609-166040(-)__1	55	6540.73	9.9247
166226-166760(-)__1	112	12691.56	8.8438
166934-168710(-)__1	81	9618.8	9.2458
168955-170110(-)__1	59	6792.85	11.4594
170327-171401(-)__1	40	4760.67	12.5266
171617-174491(-)__1	43	5024.85	8.5399
174749-176225(-)__1	45	5097.77	5.4594
176474-177959(+)__1	65	7979.4	10.8768
178215-180363(-)__1	61	6982.14	10.0107
181384-182707(+)__1	61	6671.52	6.9713
183452-184715(+)__1	46	5230.22	5.9793
185000-187133(+)__1	60	7103.68	10.8851
187496-188408(+)__1	21	2568.2	10.4447
188636-190292(-)__1	77	8760.9	6.2451
190827-190898(-)__1	8	860.08	5.55
191704-191752(+)__1	11	1193.43	5.8614
193947-194021(+)__1	4	416.54	5.55
194227-195448(+)__1	41	4829.75	11.3592
195739-196846(+)__1	83	9482.0	7.7432
198045-199236(-)__1	65	7913.14	10.7485
200483-204317(+)__1	139	16210.12	9.9454
201074-204317(+)__1	59	6788.53	10.0026
204748-206224(+)__1	66	7974.26	8.9212
206342-206552(-)__1	21	2380.79	9.9823
206348-207454(-)__1	30	3605.23	9.1548
207753-208885(-)__1	42	4796.42	10.4213
209664-212970(+)__1	79	9143.85	11.8454
213296-214448(+)__1	38	4161.95	9.3905
214555-215698(-)__1	28	3076.54	11.5502
215987-217079(+)__1	46	4961.81	9.783
217399-218782(-)__1	77	9004.55	10.2665
219321-219750(-)__1	22	2454.94	3.7498
220488-220809(+)__1	37	3945.61	7.0056
221502-222267(+)__1	44	4811.76	10.3124
222947-225233(+)__1	58	6724.46	10.9847
226114-229396(+)__1	64	7280.59	9.3565
229666-231274(+)__1	39	4681.34	8.0881
231573-232338(+)__1	32	3803.33	10.6299
232427-233783(-)__1	34	4073.76	9.1093
234347-235790(+)__1	25	2907.62	9.3373
235955-237509(-)__1	37	4286.13	11.3325
238133-239855(-)__1	46	5422.59	11.676
240128-240473(-)__1	45	5221.05	11.348
241134-241235(+)__1	1	149.21	5.55
241290-243390(+)__1	61	7295.3	8.1354
243558-243726(+)__1	28	3121.51	6.0177
244397-246440(+)__1	41	4773.54	9.7382
246648-247875(-)__1	48	5511.29	11.1033
248559-248630(+)__1	15	1913.19	12.5
248836-251842(-)__1	59	6932.16	6.6866
252585-254367(+)__1	61	6783.92	6.6994
255391-255480(+)__1	61	6783.92	6.6994
255636-255714(+)__1	4	460.59	5.55
255721-255781(+)__1	1	149.21	5.55
256105-257749(+)__1	67	7492.52	8.1272
258078-259221(-)__1	54	6546.42	4.8993
259663-261814(+)__1	41	4720.62	10.0046
261919-263248(-)__1	24	2601.88	12.2225
264183-265938(+)__1	33	3862.39	7.0054
266649-267057(+)__1	27	3308.12	12.2663
267981-268086(+)__1	1	149.21	5.55
268665-270318(-)__1	26	2912.3	3.6135
270848-271253(-)__1	15	1828.21	12.2435
272636-274685(+)__1	88	9924.54	9.3907
275216-276320(+)__1	43	4612.43	10.7859
276600-277416(-)__1	37	4681.72	12.1676
277592-278225(+)__1	31	3639.38	11.0566
278632-279679(-)__1	71	8124.88	9.7256
280355-282665(-)__1	46	5398.15	9.1054
283098-283461(-)__1	48	5582.34	10.0502
284164-288865(+)__1	64	7288.74	12.3186
289179-290316(-)__1	44	5092.92	9.3288
290723-291707(-)__1	95	10858.61	7.6695
292552-293428(+)__1	50	5930.85	9.8179
294012-296334(+)__1	37	4387.09	9.5728
296714-298349(+)__1	55	6352.35	7.2427
298771-300208(+)__1	46	5293.11	11.0544
300940-301696(+)__1	72	8552.0	10.3473
301850-304688(-)__1	62	7089.7	9.9913
304997-305936(-)__1	44	5098.87	8.6034
306258-307296(-)__1	48	5456.14	11.7557
307620-307693(-)__1	16	1774.04	7.0028
308895-310032(-)__1	37	4501.29	8.7429
311668-313078(+)__1	35	3944.49	8.0418
313477-314323(-)__1	69	8194.5	9.2147
316882-321064(+)__1	76	8798.44	9.0355
321272-321345(-)__1	12	1394.52	6.0105
322796-323474(+)__1	36	4232.17	12.6987
323918-326195(+)__1	42	5092.8	10.3096
326333-326552(+)__1	59	7083.43	9.4217
326699-327350(-)__1	38	4337.23	8.0418
327644-330201(+)__1	54	6536.54	12.0839
330718-333232(+)__1	74	8606.84	8.8701
334318-336520(+)__1	34	3972.6	9.9207
336733-337054(-)__1	51	5810.85	9.2422
337720-337984(+)__1	18	2276.71	12.5083
338623-339265(-)__1	68	7748.98	10.1044
339528-341667(-)__1	56	6475.44	11.2054
341815-343519(-)__1	50	5863.01	8.3136
343714-343973(+)__1	15	1685.93	7.0019
344042-345389(+)__1	75	8662.04	6.9647
345626-346652(+)__1	31	3454.02	9.7855
346898-348668(+)__1	38	4587.5	10.822
349410-350298(-)__1	53	6158.18	10.861
350639-351068(+)__1	24	2929.5	11.1401
352710-354570(+)__1	39	4477.12	9.0113
355150-355282(+)__1	10	1142.35	8.7571
355696-357037(-)__1	61	6829.91	10.113
358162-358225(+)__1	4	447.55	5.55
358403-360533(-)__1	53	6198.08	9.4827
360835-363070(-)__1	60	7024.98	6.8654
363757-366127(-)__1	39	4528.5	7.9771
366365-367232(+)__1	38	4530.24	9.2352
367576-368677(+)__1	118	13137.11	8.2682
368812-371440(-)__1	72	8279.79	9.807
371817-372594(+)__1	37	4227.92	8.5436
373102-373960(+)__1	41	4850.76	10.3809
374468-375737(+)__1	39	4420.01	8.5617
376954-378406(+)__1	67	7422.2	6.1688
379101-379575(+)__1	32	3818.51	7.8667
379888-380071(+)__1	26	2909.39	5.9471
380538-381972(-)__1	50	5737.59	7.0057
382456-383788(-)__1	40	4628.45	10.482
384717-387726(-)__1	65	7798.91	10.2354
388857-390006(-)__1	42	5104.02	8.0192
390441-390789(-)__1	37	4186.71	11.0463
391023-392262(-)__1	38	4502.55	10.443
392941-393394(-)__1	12	1370.72	11.9239
394039-396001(-)__1	47	5406.2	10.3276
396371-397769(-)__1	40	4683.29	6.6948
398336-399524(+)__1	19	2206.82	11.751
399794-402452(-)__1	53	6168.12	11.0966
404723-404819(+)__1	2	246.32	5.55
404970-406323(-)__1	65	7666.28	10.2412
406452-407226(-)__1	53	5808.74	6.94
407597-408617(+)__1	102	11670.32	6.966
408784-409585(-)__1	50	5894.97	10.9765
410738-411902(+)__1	64	7767.17	10.9399
412121-412781(-)__1	19	2160.5	10.8853
413467-414397(+)__1	26	3008.47	9.3311
415453-417349(+)__1	62	7229.2	8.3076
417709-419443(-)__1	54	6238.29	8.0143
419750-421787(+)__1	35	4010.78	11.5056
421900-423814(-)__1	56	6249.2	10.6141
424770-424875(+)__1	13	1444.71	5.8614
425069-426845(+)__1	32	3676.51	11.8222
427001-427916(-)__1	36	4013.68	8.536
428553-429591(+)__1	43	5251.34	10.8121
429706-432034(-)__1	58	6942.97	7.1599
432231-432936(+)__1	27	3129.78	12.5163
433069-433711(+)__1	48	5565.56	10.9055
433817-434759(-)__1	64	7320.5	7.5906
434936-437153(+)__1	90	10798.4	10.7663
437303-439544(-)__1	51	5913.1	8.5154
439909-440806(+)__1	37	4247.96	9.9972
440957-442109(+)__1	57	6447.49	8.4865
442449-443502(+)__1	52	6194.29	10.9176
443648-447209(-)__1	65	7439.6	9.5633
448769-448843(+)__1	5	647.75	9.849
449030-451055(+)__1	71	8287.87	10.5288
451401-452034(-)__1	30	3491.88	6.4414
452317-454036(-)__1	29	3533.2	11.751
454619-455657(+)__1	37	4258.1	12.8042
456337-458179(+)__1	57	6413.49	8.0211
458590-463540(-)__1	80	9532.24	7.0763
463882-464434(+)__1	51	6047.11	10.7339
464623-465403(-)__1	33	3977.73	9.8219
466865-467829(+)__1	34	4180.89	5.9874
468057-468576(-)__1	18	2164.66	9.2749
468980-472277(-)__1	63	7295.42	4.969
472889-474071(+)__1	31	3650.39	8.541
474317-475301(-)__1	61	6866.34	11.1329
476293-477232(+)__1	28	3203.65	7.7213
477498-477891(-)__1	15	1957.19	9.7983
478711-479563(+)__1	66	7227.57	10.0674
480214-481078(+)__1	67	7650.75	8.2839
482489-483551(+)__1	26	3154.66	11.9062
484131-485949(+)__1	60	6725.76	10.3244
486475-489802(+)__1	53	6092.94	8.1038
490153-491467(+)__1	46	4894.59	7.1043
491646-492345(+)__1	38	4420.12	6.4489
492734-495008(+)__1	68	7782.12	10.0213
495291-498021(+)__1	46	5257.99	4.8669
498767-499646(+)__1	39	4512.18	12.2247
499849-500656(-)__1	46	5386.19	11.5787
500961-505344(-)__1	78	8864.42	10.5436
506227-507532(+)__1	48	5656.55	4.6868
507989-509690(+)__1	50	5726.19	11.519
509933-511394(-)__1	31	3610.16	4.1051
512238-513177(+)__1	37	4519.16	9.7453
513419-514004(-)__1	19	2186.66	12.5316
514293-515685(-)__1	31	3660.4	11.2211
515940-519759(-)__1	84	9493.72	9.6606
520158-520860(-)__1	32	3562.18	7.8005
521104-521806(-)__1	37	4024.79	10.7919
523058-526106(+)__1	49	5727.59	5.7549
526386-528102(-)__1	33	3885.52	9.2393
528745-531445(-)__1	52	6042.24	6.4212
531785-532661(-)__1	55	6358.58	10.74
533323-533395(+)__1	16	1788.14	5.7895
533597-534245(-)__1	67	8137.81	12.0515
534586-536239(+)__1	143	16848.17	9.7117
536498-539027(+)__1	92	10116.99	9.0669
539941-541156(+)__1	39	4479.09	9.8353
541617-542727(+)__1	61	6742.69	8.2898
543211-545092(-)__1	42	4723.48	7.9805
545720-547739(-)__1	63	7405.55	9.7295
548396-550685(+)__1	55	6547.91	9.8593
551332-553954(-)__1	38	4496.36	9.0635
554422-555412(+)__1	59	6646.85	11.9147
555752-555824(-)__1	1	149.21	5.55
557198-558158(-)__1	49	5673.83	8.2879
558544-560920(-)__1	48	5703.73	10.0356
561175-562000(-)__1	50	5861.61	4.8667
562474-564346(+)__1	48	5661.63	8.0842
564541-565111(-)__1	37	4374.95	11.9956
565720-567268(-)__1	44	4877.5	3.9274
567874-568366(+)__1	41	4473.04	9.1981
568894-572569(-)__1	68	7581.82	8.8084
573501-574272(-)__1	27	3140.65	9.7608
575790-580323(+)__1	57	6385.82	7.1301
580658-582425(+)__1	71	7968.26	9.2999
582580-583933(-)__1	101	11249.2	11.2372
584340-586512(-)__1	40	4593.27	7.7942
586944-587730(-)__1	39	4423.08	10.639
588133-589084(+)__1	25	3080.74	12.8079
589255-589510(-)__1	10	1100.32	6.968
589808-592727(+)__1	62	7275.72	11.3876
592942-594562(-)__1	57	6778.05	11.8432
595610-598070(-)__1	70	8065.53	10.3288
598843-599419(+)__1	24	2907.19	12.3341
599513-600452(-)__1	42	4942.61	6.9389
600692-603023(+)__1	58	6573.54	4.8335
603231-604608(-)__1	44	5458.43	9.8736
604949-605120(-)__1	33	3807.54	10.7587
605411-607844(+)__1	37	4349.1	7.6355
608111-609989(-)__1	52	5879.93	10.5995
610311-612666(+)__1	49	5731.61	6.9162
613329-614391(+)__1	44	5118.03	9.9012
614811-615678(+)__1	47	5469.21	10.7977
615932-617792(-)__1	43	4825.75	6.9389
618506-619688(+)__1	17	1968.38	9.2758
619924-619998(-)__1	23	2330.52	4.1808
622219-623617(-)__1	29	3507.98	11.4742
624296-626675(-)__1	47	5919.05	10.8885
628293-628857(-)__1	34	4074.77	10.4694
630475-631375(-)__1	30	3720.46	12.0182
632037-633948(+)__1	56	6611.5	11.3712
634271-634858(-)__1	26	2861.27	6.0392
635383-636571(+)__1	44	4959.58	9.1093
637456-638119(-)__1	43	5071.03	9.2435
639090-639534(+)__1	22	2626.02	8.6191
639966-641280(+)__1	43	5012.72	4.324
641699-645131(+)__1	80	9162.85	10.3067
645587-645938(+)__1	27	3270.71	10.1573
646756-648094(+)__1	40	4672.28	4.044
648565-653428(+)__1	61	6880.83	8.5106
654599-656396(-)__1	65	7263.44	7.1623
660167-661295(+)__1	46	5486.56	10.9569
661421-662354(-)__1	75	8845.07	10.9146
662583-665073(+)__1	40	4536.16	10.391
665323-666571(-)__1	36	4279.91	10.8311
666818-668081(+)__1	39	4323.01	9.9238
668337-669750(-)__1	32	3944.67	11.6633
669959-670088(+)__1	13	1580.84	6.9671
670145-671384(-)__1	65	7830.06	9.2838
671607-672270(+)__1	85	10181.08	11.1963
672466-672568(+)__1	19	2271.61	5.5701
672575-674405(+)__1	40	4561.43	5.9991
675263-676955(-)__1	53	5891.67	8.7615
677145-679362(+)__1	82	9584.2	11.0333
679683-683133(-)__1	60	6889.84	7.1612
683598-685854(+)__1	52	6303.58	9.6314
686116-687406(-)__1	36	4142.84	7.9703
687998-688208(+)__1	23	2612.09	5.4667
688618-691318(-)__1	59	6814.78	10.4802
692605-693883(+)__1	39	4580.46	10.6235
694292-695012(-)__1	23	2664.18	7.9911
695306-696017(-)__1	49	5823.68	8.4457
696442-697000(-)__1	19	2280.72	11.3586
697237-698785(-)__1	25	3230.72	11.9341
699007-701593(+)__1	67	8137.35	10.2264
701885-704678(-)__1	54	6319.55	10.4628
704933-705797(+)__1	40	4461.25	10.3245
706112-707195(-)__1	101	11795.94	10.0046
707966-708890(+)__1	53	6477.49	10.5192
709400-710279(+)__1	85	9765.75	11.8714
710444-710885(-)__1	33	3749.41	4.4933
711237-711708(-)__1	41	4714.35	10.257
712478-716225(+)__1	69	7857.9	8.2767
716506-717415(-)__1	41	4551.26	3.7781
718052-719462(+)__1	49	5571.7	8.1367
720453-721767(+)__1	51	6026.12	9.9006
722291-723815(+)__1	35	3915.47	8.508
724259-724946(+)__1	35	4163.79	10.172
725512-727933(+)__1	51	5837.99	8.5598
728229-729093(-)__1	26	2842.43	10.1022
729592-729829(+)__1	15	1702.9	8.6426
730576-731212(+)__1	55	6312.52	10.6157
731656-732961(+)__1	62	7492.78	8.8969
733328-734228(+)__1	56	6681.89	11.0313
734505-735420(+)__1	35	4250.81	10.4655
735397-736471(+)__1	36	4045.98	11.3331
736731-738360(+)__1	80	9472.87	8.0032
738452-739568(-)__1	36	4221.96	10.713
739938-741972(-)__1	43	5009.8	8.5638
742262-743603(+)__1	37	4204.05	10.1661
743818-745075(-)__1	66	7297.62	9.2457
745541-746534(-)__1	62	7236.65	8.2745
747405-748023(+)__1	81	9367.85	12.3371
748378-750430(-)__1	37	4374.12	6.9399
750650-751988(-)__1	28	3039.66	8.0
752240-753155(-)__1	38	4488.16	12.5975
753379-753916(+)__1	29	3303.82	10.3163
754083-754614(+)__1	30	3520.34	10.8853
754735-756727(-)__1	38	4297.21	10.7731
756978-757812(+)__1	49	5471.27	4.6699
757965-760386(-)__1	49	5343.33	7.7177
760695-761181(+)__1	23	2693.18	7.974
761355-762009(+)__1	45	5002.8	10.6235
762079-763393(-)__1	35	4369.99	9.1256
763671-765405(+)__1	55	6487.57	8.7214
765594-766605(-)__1	28	3243.79	8.7784
766958-768002(+)__1	44	5178.47	11.2584
768543-769830(+)__1	43	4851.95	11.423
770117-770438(+)__1	17	2000.3	4.109
770664-771951(+)__1	46	5393.26	10.7385
772244-774437(-)__1	105	12081.06	8.4926
774911-775299(-)__1	29	3300.11	9.2758
775982-777467(+)__1	51	5871.88	9.8807
777659-780182(-)__1	53	6189.98	9.7749
780613-781597(-)__1	37	4215.85	7.8618
782402-783788(+)__1	57	6513.76	9.2435
784047-786027(-)__1	60	6731.79	10.7008
787293-788580(+)__1	47	5153.95	10.6308
788705-790682(-)__1	66	8100.59	11.6733
790946-791432(+)__1	30	3520.15	8.6895
792466-793294(+)__1	72	8380.75	10.2336
793341-794274(-)__1	31	3585.16	11.0567
794619-795420(-)__1	39	4491.25	10.2709
796060-796918(-)__1	31	3401.91	11.4794
797190-797883(+)__1	43	5179.51	10.6343
798529-799234(+)__1	45	5387.39	8.7621
799657-800077(+)__1	50	5370.25	7.7971
800318-800768(+)__1	72	8182.44	9.8473
800972-801875(-)__1	27	3052.45	8.863
802140-803097(-)__1	37	4114.9	7.7918
803412-804138(+)__1	35	4181.74	9.9821
804202-804275(-)__1	2	262.37	5.55
804672-809766(-)__1	61	7539.63	9.7155
810654-815073(+)__1	67	7833.19	8.2355
815125-816055(-)__1	26	3072.66	9.9821
816569-817315(+)__1	46	5485.44	10.8333
817792-818404(+)__1	42	5199.03	9.0049
818660-819350(+)__1	46	5424.43	10.5544
819648-823518(+)__1	55	6502.53	11.33
824524-825109(-)__1	23	2673.21	4.2577
825388-826828(+)__1	31	3722.39	9.0057
827027-827483(-)__1	35	4207.82	10.0195
828237-830478(+)__1	84	9341.07	10.3265
830794-832072(+)__1	65	7618.74	9.1932
832581-832656(+)__1	16	1871.21	9.2809
832745-833981(+)__1	54	6350.45	10.1168
834348-837717(+)__1	50	5831.82	9.0344
838369-838597(-)__1	25	3162.62	11.5495
838815-839544(+)__1	53	6311.14	3.9921
839666-841235(-)__1	50	5495.56	8.6747
842500-843862(-)__1	36	4110.84	7.87
844394-846164(-)__1	39	4762.48	12.1736
846604-848155(-)__1	69	8178.55	11.935
848858-849731(-)__1	31	3421.94	8.8412
850054-850495(-)__1	82	9182.58	7.3173
850495-850573(-)__1	6	664.73	3.4918
851677-852697(-)__1	31	3683.36	8.0026
854239-854346(+)__1	9	1024.22	8.0
854536-855556(+)__1	29	3470.99	10.8704
855988-857326(-)__1	36	3827.69	8.0801
858907-861010(+)__1	43	4980.91	10.7452
862343-862985(+)__1	25	3105.71	10.4375
863129-864602(-)__1	35	4132.54	5.9014
865504-867769(+)__1	67	7805.29	10.9336
868082-870626(-)__1	51	5866.01	12.134
871098-872469(-)__1	32	3763.32	5.6269
872808-874617(-)__1	63	7330.41	6.4435
875290-880021(+)__1	55	6602.83	11.9668
880282-880630(-)__1	27	3168.73	10.168
881346-886047(+)__1	53	6377.45	6.7012
886317-888945(-)__1	57	6525.8	8.7543
889212-892983(-)__1	84	9914.07	9.1378
893251-893953(+)__1	43	5061.83	11.8937
894187-895600(+)__1	55	6473.59	10.2923
895833-898710(-)__1	50	6014.86	5.5627
899403-903498(+)__1	84	9395.76	6.4351
903949-906229(+)__1	50	5868.85	5.6421
906506-907607(+)__1	36	4302.87	8.506
907952-908423(-)__1	39	4502.34	9.5347
908811-909792(-)__1	22	2590.21	11.2772
910591-915589(+)__1	76	8522.83	8.6433
916174-917134(-)__1	48	5702.49	6.9677
917658-917865(-)__1	8	914.13	10.0
919331-919404(+)__1	2	278.32	3.8497
920170-921037(-)__1	23	2721.27	9.2001
924588-924693(-)__1	2	312.38	5.5494
927393-930348(+)__1	50	5746.91	11.1998
930484-932005(-)__1	126	15177.7	11.1432
932436-934332(-)__1	117	13141.05	9.0555
935329-938383(+)__1	69	7880.11	7.1321
938407-940405(-)__1	49	6027.13	11.8557
942771-943800(+)__1	50	5799.99	11.3235
943999-946375(-)__1	67	7416.52	8.0679
946692-948771(-)__1	49	5826.74	8.3804
950657-952238(+)__1	38	4260.82	7.9689
952817-954713(+)__1	65	7629.05	10.7181
954789-955278(-)__1	40	4711.48	7.6727
955721-956453(+)__1	37	4293.88	10.4361
956748-958326(+)__1	58	6587.52	7.2123
958724-960305(-)__1	51	6098.43	10.2922
960842-963023(-)__1	63	7747.05	9.8595
963344-964211(-)__1	26	2959.51	12.801
966367-969355(-)__1	56	6773.08	11.9544
969604-971713(-)__1	35	3819.28	4.1808
972154-972757(+)__1	37	4336.23	11.3295
972986-974192(+)__1	66	7875.41	11.3686
974334-974766(-)__1	15	1761.03	10.2287
975354-977166(-)__1	58	6654.74	8.5264
977637-980328(-)__1	60	7117.12	7.9163
980944-982591(-)__1	68	8024.31	9.0341
982941-985437(+)__1	63	7304.52	10.203
985894-987454(+)__1	60	6569.4	6.1389
987723-989088(-)__1	44	4845.49	9.1089
989238-989615(+)__1	70	8029.35	10.1123
992129-993704(+)__1	44	5069.84	7.8863
995452-997003(+)__1	65	7417.77	10.6917
997238-998879(+)__1	64	7277.57	8.8108
1002354-1004502(+)__1	75	8470.91	11.7946
1005283-1006141(+)__1	35	3999.72	5.3792
1006900-1008667(+)__1	50	5825.69	7.132
1011132-1012185(-)__1	90	10588.24	8.4854
1598-2024(-)__1	31	3490.98	7.839
4494-4713(+)__1	4	520.65	11.6501
5124-5739(+)__1	51	6004.87	10.4269
5741-5996(+)__1	21	2413.79	4.109
5996-6314(+)__1	35	4061.8	10.5704
7089-7398(-)__1	20	2340.65	12.8136
7399-7931(+)__1	40	4469.26	3.7781
9190-9667(-)__1	75	8953.28	8.6951
9667-9859(-)__1	15	1641.03	5.34
9861-10866(-)__1	49	5707.95	10.7496
11710-13567(+)__1	27	3233.75	8.6185
14420-15812(-)__1	29	3308.98	8.0248
17108-18878(+)__1	64	6859.06	11.2023
20797-21064(-)__1	14	1588.82	8.6413
22873-24727(+)__1	36	4094.98	12.0228
26235-27657(-)__1	80	9466.16	8.9374
28927-30697(+)__1	102	11892.59	11.7798
32654-33782(+)__1	38	4400.26	7.1964
34402-35704(+)__1	55	6221.14	10.18
35967-36900(+)__1	40	4660.51	7.9705
37527-38562(+)__1	47	5315.04	8.5243
38844-39786(+)__1	34	4080.91	10.4449
40286-44720(-)__1	91	10505.39	11.2556
45788-46589(+)__1	36	3918.47	9.6544
47529-48696(+)__1	99	10878.68	7.9739
49012-50746(-)__1	53	6455.41	10.8536
50848-51811(+)__1	60	6751.07	10.7535
52013-53672(+)__1	41	4880.94	12.0182
53721-54195(-)__1	28	3306.91	10.7587
54375-57573(+)__1	58	6952.19	11.2472
58226-58718(+)__1	54	6375.24	7.0055
58944-59397(+)__1	42	4796.55	8.0234
59746-65650(-)__1	42	5272.07	8.437
65945-70115(-)__1	48	5541.49	7.2779
70827-71424(+)__1	47	5396.13	11.0811
71738-72470(+)__1	51	5919.09	11.8938
72725-74843(-)__1	37	4299.9	6.4365
75637-77893(+)__1	47	5306.41	7.1992
78211-79516(+)__1	46	5372.14	7.7873
79720-80506(+)__1	16	1828.36	10.4996
80716-83158(+)__1	66	7357.34	9.6872
83383-84988(-)__1	95	10742.16	7.8541
86656-89758(+)__1	44	5164.01	10.239
90149-91250(+)__1	31	4135.02	12.2456
92671-92743(-)__1	2	264.3	3.7498
92996-94436(+)__1	58	6687.86	4.2271
94710-96024(-)__1	45	5291.2	10.3956
97703-98486(+)__1	32	3917.81	11.451
98659-99979(-)__1	42	4962.99	10.9414
100605-101205(-)__1	30	3644.36	10.7761
103312-105661(+)__1	34	3712.3	10.4366
107369-108731(-)__1	56	6594.45	7.1615
110033-110801(-)__1	72	8233.25	5.7732
111071-111791(-)__1	43	4932.56	6.0813
112481-114272(+)__1	70	7892.28	11.3436
114671-116978(+)__1	43	4756.57	8.2848
117448-118732(+)__1	58	6794.8	10.6917
118975-119416(-)__1	27	2866.25	5.9631
120201-121899(+)__1	55	6618.56	10.7786
123018-125982(+)__1	111	12630.59	4.2837
126708-127572(+)__1	45	5168.12	8.766
128067-130752(+)__1	72	8306.42	10.6863
131128-133486(+)__1	34	4031.84	11.3295
133969-134254(+)__1	20	2214.6	7.9874
134734-135436(+)__1	65	8033.22	10.4139
135685-136885(-)__1	39	4554.39	10.1268
138522-142029(+)__1	65	7623.96	8.1614
142063-142750(-)__1	33	3590.31	7.8012
143215-144148(+)__1	34	3960.54	10.135
144395-144809(-)__1	37	4336.7	6.4663
145798-147361(+)__1	27	3173.5	5.5226
147760-149338(-)__1	56	6610.77	8.0344
149711-151591(-)__1	93	11289.26	9.8976
149711-149912(-)__1	22	2650.16	11.4026
152021-153899(-)__1	43	5129.07	9.6616
154480-155830(+)__1	27	3215.74	9.24
155894-156788(-)__1	72	8498.8	8.0422
157720-159598(+)__1	78	9137.63	8.0136
159862-160672(+)__1	63	7423.39	5.5598
160937-164192(-)__1	55	6592.69	10.1031
165500-165571(+)__1	1	149.21	5.55
165724-171850(-)__1	47	5367.26	5.9961
172095-173925(+)__1	58	6639.95	10.0224
174040-174373(-)__1	4	561.7	9.1715
174748-175974(-)__1	57	6541.67	9.3598
177099-178053(+)__1	46	5475.69	11.0988
178128-179529(-)__1	55	6649.12	10.5969
179880-181341(-)__1	32	4013.72	10.6143
181801-183037(+)__1	82	9542.29	11.0264
183319-183634(+)__1	15	1742.06	5.7895
183739-184669(-)__1	29	3466.08	8.0231
184914-185700(+)__1	47	5363.25	9.0687
185801-186107(-)__1	8	1056.31	9.2348
186418-187291(-)__1	44	4968.9	8.1192
187695-190536(-)__1	72	8406.91	9.6352
190805-191252(-)__1	36	3879.48	9.1098
191683-192973(+)__1	35	4147.7	10.0949
193266-193944(+)__1	56	6043.79	8.0213
194194-196564(+)__1	65	7647.7	8.4956
196675-198955(-)__1	50	5862.06	12.0183
199274-201728(-)__1	52	6132.98	6.8566
202276-203947(+)__1	80	9314.94	10.1422
204252-206730(+)__1	68	7611.42	10.0169
206833-207574(-)__1	30	3556.15	5.4973
208484-210287(+)__1	74	8759.43	10.5639
210614-211850(+)__1	48	5719.59	11.5295
212540-213539(+)__1	48	5336.23	11.0491
214119-215931(-)__1	55	6174.31	5.6176
218098-219637(+)__1	54	6340.35	9.9765
